SubregionName,ElementID
North Kern WSD A,30138
North Kern WSD A,30139
North Kern WSD A,30140
North Kern WSD A,30141
North Kern WSD A,30142
North Kern WSD A,30222
North Kern WSD A,30223
North Kern WSD A,30224
North Kern WSD A,30225
North Kern WSD A,30226
North Kern WSD A,30227
North Kern WSD A,30228
North Kern WSD A,30229
North Kern WSD A,30230
North Kern WSD A,30231
North Kern WSD A,30232
North Kern WSD A,30233
North Kern WSD A,30234
North Kern WSD A,30235
North Kern WSD A,30236
North Kern WSD A,30316
North Kern WSD A,30317
North Kern WSD A,30318
North Kern WSD A,30319
North Kern WSD A,30320
North Kern WSD A,30321
North Kern WSD A,30322
North Kern WSD A,30323
North Kern WSD A,30324
North Kern WSD A,30325
North Kern WSD A,30326
North Kern WSD A,30327
North Kern WSD A,30328
North Kern WSD A,30329
North Kern WSD A,30330
North Kern WSD A,30331
North Kern WSD A,30332
North Kern WSD A,30333
North Kern WSD A,30334
North Kern WSD A,30413
North Kern WSD A,30414
North Kern WSD A,30415
North Kern WSD A,30416
North Kern WSD A,30417
North Kern WSD A,30418
North Kern WSD A,30419
North Kern WSD A,30420
North Kern WSD A,30421
North Kern WSD A,30422
North Kern WSD A,30423
North Kern WSD A,30424
North Kern WSD A,30425
North Kern WSD A,30426
North Kern WSD A,30513
North Kern WSD A,30514
North Kern WSD A,30515
North Kern WSD A,30516
North Kern WSD A,30517
North Kern WSD A,30518
North Kern WSD A,30519
North Kern WSD A,30525
North Kern WSD A,30613
North Kern WSD A,30614
North Kern WSD A,30615
North Kern WSD A,30616
North Kern WSD A,30617
North Kern WSD A,30711
North Kern WSD A,30712
North Kern WSD A,30713
North Kern WSD A,30714
North Kern WSD A,30715
North Kern WSD A,30716
North Kern WSD A,30808
North Kern WSD A,30809
North Kern WSD A,30810
North Kern WSD A,30811
North Kern WSD A,30812
North Kern WSD A,30813
North Kern WSD A,30814
North Kern WSD A,30815
North Kern WSD A,30901
North Kern WSD A,30902
North Kern WSD A,30903
North Kern WSD A,30904
North Kern WSD A,30905
North Kern WSD A,30998
North Kern WSD A,30999
North Kern WSD A,31000
North Kern WSD A,31001
Rosedale-Rio Bravo WSD,30498
Rosedale-Rio Bravo WSD,30499
Rosedale-Rio Bravo WSD,30599
Rosedale-Rio Bravo WSD,30600
Rosedale-Rio Bravo WSD,30601
Rosedale-Rio Bravo WSD,30604
Rosedale-Rio Bravo WSD,30697
Rosedale-Rio Bravo WSD,30698
Rosedale-Rio Bravo WSD,30699
Rosedale-Rio Bravo WSD,30700
Rosedale-Rio Bravo WSD,30702
Rosedale-Rio Bravo WSD,30703
Rosedale-Rio Bravo WSD,30795
Rosedale-Rio Bravo WSD,30796
Rosedale-Rio Bravo WSD,30797
Rosedale-Rio Bravo WSD,30798
Rosedale-Rio Bravo WSD,30799
Rosedale-Rio Bravo WSD,30800
Rosedale-Rio Bravo WSD,30801
Rosedale-Rio Bravo WSD,30802
Rosedale-Rio Bravo WSD,30887
Rosedale-Rio Bravo WSD,30888
Rosedale-Rio Bravo WSD,30889
Rosedale-Rio Bravo WSD,30891
Rosedale-Rio Bravo WSD,30892
Rosedale-Rio Bravo WSD,30893
Rosedale-Rio Bravo WSD,30894
Rosedale-Rio Bravo WSD,30895
Rosedale-Rio Bravo WSD,30896
Rosedale-Rio Bravo WSD,30983
Rosedale-Rio Bravo WSD,30984
Rosedale-Rio Bravo WSD,30985
Rosedale-Rio Bravo WSD,30986
Rosedale-Rio Bravo WSD,30987
Rosedale-Rio Bravo WSD,30988
Rosedale-Rio Bravo WSD,30989
Rosedale-Rio Bravo WSD,30990
Rosedale-Rio Bravo WSD,30991
Rosedale-Rio Bravo WSD,31080
Rosedale-Rio Bravo WSD,31081
Rosedale-Rio Bravo WSD,31082
Rosedale-Rio Bravo WSD,31083
Rosedale-Rio Bravo WSD,31084
Rosedale-Rio Bravo WSD,31168
Rosedale-Rio Bravo WSD,31169
Rosedale-Rio Bravo WSD,31258
Rosedale-Rio Bravo WSD,31259
Rosedale-Rio Bravo WSD,31352
Rosedale Ranch ID,30899
Rosedale Ranch ID,30900
Rosedale Ranch ID,30993
Rosedale Ranch ID,30994
Rosedale Ranch ID,30995
Rosedale Ranch ID,30996
Rosedale Ranch ID,31087
Rosedale Ranch ID,31088
Rosedale Ranch ID,31089
Rosedale Ranch ID,31090
Rosedale Ranch ID,31091
Rosedale Ranch ID,31173
Rosedale Ranch ID,31174
Vaughn Water Company,31085
Vaughn Water Company,31086
Vaughn Water Company,31170
Vaughn Water Company,31171
Vaughn Water Company,31172
Vaughn Water Company,31175
Vaughn Water Company,31176
Vaughn Water Company,31260
Vaughn Water Company,31261
Vaughn Water Company,31262
Vaughn Water Company,31263
Camelo WD,30237
Camelo WD,30238
Camelo WD,30244
Camelo WD,30245
Camelo WD,30246
Camelo WD,30335
Camelo WD,30336
Camelo WD,30337
Camelo WD,30338
Camelo WD,30339
Camelo WD,30340
Camelo WD,30341
Camelo WD,30342
Camelo WD,30343
Camelo WD,30344
Camelo WD,30345
Camelo WD,30346
Camelo WD,30347
Camelo WD,30427
Camelo WD,30428
Camelo WD,30429
Camelo WD,30430
Camelo WD,30431
Camelo WD,30432
Camelo WD,30433
Camelo WD,30434
Camelo WD,30435
Camelo WD,30436
Camelo WD,30437
Camelo WD,30438
Camelo WD,30439
Camelo WD,30440
Camelo WD,30441
Camelo WD,30442
Camelo WD,30443
Camelo WD,30444
Camelo WD,30445
Camelo WD,30520
Camelo WD,30521
Camelo WD,30522
Camelo WD,30523
Camelo WD,30524
Camelo WD,30526
Camelo WD,30527
Camelo WD,30528
Camelo WD,30529
Camelo WD,30530
Camelo WD,30531
Camelo WD,30532
Camelo WD,30533
Camelo WD,30534
Camelo WD,30535
Camelo WD,30536
Camelo WD,30537
Camelo WD,30538
Camelo WD,30539
Camelo WD,30540
Camelo WD,30541
Camelo WD,30542
Camelo WD,30543
Camelo WD,30618
Camelo WD,30619
Camelo WD,30620
Camelo WD,30621
Camelo WD,30622
Camelo WD,30623
Camelo WD,30624
Camelo WD,30625
Camelo WD,30626
Camelo WD,30627
Camelo WD,30628
Camelo WD,30629
Camelo WD,30630
Camelo WD,30631
Camelo WD,30632
Camelo WD,30633
Camelo WD,30634
Camelo WD,30639
Camelo WD,30640
Camelo WD,30641
Camelo WD,30717
Camelo WD,30718
Camelo WD,30719
Camelo WD,30720
Camelo WD,30721
Camelo WD,30722
Camelo WD,30723
Camelo WD,30724
Camelo WD,30725
Camelo WD,30726
Camelo WD,30727
Camelo WD,30728
Camelo WD,30729
Camelo WD,30730
Camelo WD,30731
Camelo WD,30742
Camelo WD,30816
Camelo WD,30817
Camelo WD,30818
Camelo WD,30819
Camelo WD,30820
Camelo WD,30821
Camelo WD,30822
Camelo WD,30823
Camelo WD,30824
Camelo WD,30825
Camelo WD,30826
Camelo WD,30827
Camelo WD,30906
Camelo WD,30907
Camelo WD,30908
Camelo WD,30909
Camelo WD,30910
Camelo WD,31002
Camelo WD,31003
Camelo WD,31004
Camelo WD,31005
Camelo WD,31006
Camelo WD,31099
Camelo WD,31100
Camelo WD,31101
Camelo WD,31189
Kern-Tulare WD,29963
Kern-Tulare WD,29964
Kern-Tulare WD,30069
Kern-Tulare WD,30070
Kern-Tulare WD,30071
Kern-Tulare WD,30072
Kern-Tulare WD,30073
Kern-Tulare WD,30166
Kern-Tulare WD,30167
Kern-Tulare WD,30168
Kern-Tulare WD,30261
Kern-Tulare WD,30262
Kern-Tulare WD,30263
Kern-Tulare WD,30264
Kern-Tulare WD,30265
Kern-Tulare WD,30360
Kern-Tulare WD,30361
Kern-Tulare WD,30362
Kern-Tulare WD,30449
Kern-Tulare WD,30450
Kern-Tulare WD,30451
Kern-Tulare WD,30452
Kern-Tulare WD,30456
Kern-Tulare WD,30544
Kern-Tulare WD,30545
Kern-Tulare WD,30546
Kern-Tulare WD,30547
Kern-Tulare WD,30548
Kern-Tulare WD,30549
Kern-Tulare WD,30550
Kern-Tulare WD,30551
Kern-Tulare WD,30554
Kern-Tulare WD,30638
Kern-Tulare WD,30642
Kern-Tulare WD,30643
Kern-Tulare WD,30644
Kern-Tulare WD,30645
Kern-Tulare WD,30646
Kern-Tulare WD,30647
Kern-Tulare WD,30648
Kern-Tulare WD,30745
Olcese WD,32033
Olcese WD,32034
Olcese WD,32035
Olcese WD,32036
Olcese WD,32089
Olcese WD,32090
Olcese WD,32091
Olcese WD,32092
Olcese WD,32148
Olcese WD,32149
Olcese WD,32198
Olcese WD,32199
Olcese WD,32200
Olcese WD,32248
Olcese WD,32249
Olcese WD,32250
Olcese WD,32296
Olcese WD,32297
Olcese WD,32341
Olcese WD,32383
Arvin-Edison WSD A,32025
Arvin-Edison WSD A,32026
Arvin-Edison WSD A,32027
Arvin-Edison WSD A,32029
Arvin-Edison WSD A,32075
Arvin-Edison WSD A,32076
Arvin-Edison WSD A,32077
Arvin-Edison WSD A,32078
Arvin-Edison WSD A,32079
Arvin-Edison WSD A,32080
Arvin-Edison WSD A,32081
Arvin-Edison WSD A,32082
Arvin-Edison WSD A,32083
Arvin-Edison WSD A,32084
Arvin-Edison WSD A,32130
Arvin-Edison WSD A,32131
Arvin-Edison WSD A,32132
Arvin-Edison WSD A,32133
Arvin-Edison WSD A,32134
Arvin-Edison WSD A,32135
Arvin-Edison WSD A,32136
Arvin-Edison WSD A,32137
Arvin-Edison WSD A,32138
Arvin-Edison WSD A,32139
Arvin-Edison WSD A,32140
Arvin-Edison WSD A,32141
Arvin-Edison WSD A,32142
Arvin-Edison WSD A,32143
Arvin-Edison WSD A,32181
Arvin-Edison WSD A,32182
Arvin-Edison WSD A,32183
Arvin-Edison WSD A,32184
Arvin-Edison WSD A,32185
Arvin-Edison WSD A,32186
Arvin-Edison WSD A,32187
Arvin-Edison WSD A,32188
Arvin-Edison WSD A,32189
Arvin-Edison WSD A,32190
Arvin-Edison WSD A,32191
Arvin-Edison WSD A,32192
Arvin-Edison WSD A,32193
Arvin-Edison WSD A,32229
Arvin-Edison WSD A,32230
Arvin-Edison WSD A,32231
Arvin-Edison WSD A,32232
Arvin-Edison WSD A,32233
Arvin-Edison WSD A,32234
Arvin-Edison WSD A,32235
Arvin-Edison WSD A,32236
Arvin-Edison WSD A,32237
Arvin-Edison WSD A,32238
Arvin-Edison WSD A,32239
Arvin-Edison WSD A,32240
Arvin-Edison WSD A,32241
Arvin-Edison WSD A,32242
Arvin-Edison WSD A,32279
Arvin-Edison WSD A,32280
Arvin-Edison WSD A,32281
Arvin-Edison WSD A,32282
Arvin-Edison WSD A,32283
Arvin-Edison WSD A,32284
Arvin-Edison WSD A,32285
Arvin-Edison WSD A,32286
Arvin-Edison WSD A,32287
Arvin-Edison WSD A,32288
Arvin-Edison WSD A,32289
Arvin-Edison WSD A,32290
Arvin-Edison WSD A,32291
Arvin-Edison WSD A,32292
Arvin-Edison WSD A,32324
Arvin-Edison WSD A,32326
Arvin-Edison WSD A,32327
Arvin-Edison WSD A,32328
Arvin-Edison WSD A,32329
Arvin-Edison WSD A,32330
Arvin-Edison WSD A,32331
Arvin-Edison WSD A,32332
Arvin-Edison WSD A,32333
Arvin-Edison WSD A,32334
Arvin-Edison WSD A,32335
Arvin-Edison WSD A,32336
Arvin-Edison WSD A,32367
Arvin-Edison WSD A,32368
Arvin-Edison WSD A,32369
Arvin-Edison WSD A,32370
Arvin-Edison WSD A,32371
Arvin-Edison WSD A,32372
Arvin-Edison WSD A,32373
Arvin-Edison WSD A,32375
Arvin-Edison WSD A,32376
Arvin-Edison WSD A,32410
Arvin-Edison WSD A,32411
Arvin-Edison WSD A,32412
Arvin-Edison WSD A,32413
Arvin-Edison WSD A,32414
Arvin-Edison WSD A,32415
Arvin-Edison WSD A,32444
Arvin-Edison WSD A,32445
Arvin-Edison WSD A,32446
Arvin-Edison WSD A,32447
Arvin-Edison WSD A,32470
Arvin-Edison WSD A,32471
Arvin-Edison WSD B,32211
Arvin-Edison WSD B,32212
Arvin-Edison WSD B,32259
Arvin-Edison WSD B,32260
Arvin-Edison WSD B,32261
Arvin-Edison WSD B,32262
Arvin-Edison WSD B,32263
Arvin-Edison WSD B,32264
Arvin-Edison WSD B,32265
Arvin-Edison WSD B,32266
Arvin-Edison WSD B,32267
Arvin-Edison WSD B,32269
Arvin-Edison WSD B,32307
Arvin-Edison WSD B,32308
Arvin-Edison WSD B,32309
Arvin-Edison WSD B,32310
Arvin-Edison WSD B,32311
Arvin-Edison WSD B,32312
Arvin-Edison WSD B,32313
Arvin-Edison WSD B,32314
Arvin-Edison WSD B,32315
Arvin-Edison WSD B,32316
Arvin-Edison WSD B,32317
Arvin-Edison WSD B,32318
Arvin-Edison WSD B,32319
Arvin-Edison WSD B,32321
Arvin-Edison WSD B,32354
Arvin-Edison WSD B,32355
Arvin-Edison WSD B,32356
Arvin-Edison WSD B,32357
Arvin-Edison WSD B,32358
Arvin-Edison WSD B,32359
Arvin-Edison WSD B,32360
Arvin-Edison WSD B,32361
Arvin-Edison WSD B,32362
Arvin-Edison WSD B,32363
Arvin-Edison WSD B,32364
Arvin-Edison WSD B,32365
Arvin-Edison WSD B,32366
Arvin-Edison WSD B,32398
Arvin-Edison WSD B,32399
Arvin-Edison WSD B,32400
Arvin-Edison WSD B,32401
Arvin-Edison WSD B,32402
Arvin-Edison WSD B,32403
Arvin-Edison WSD B,32404
Arvin-Edison WSD B,32405
Arvin-Edison WSD B,32406
Arvin-Edison WSD B,32407
Arvin-Edison WSD B,32408
Arvin-Edison WSD B,32409
Arvin-Edison WSD B,32434
Arvin-Edison WSD B,32435
Arvin-Edison WSD B,32436
Arvin-Edison WSD B,32437
Arvin-Edison WSD B,32438
Arvin-Edison WSD B,32439
Arvin-Edison WSD B,32440
Arvin-Edison WSD B,32441
Arvin-Edison WSD B,32442
Arvin-Edison WSD B,32443
Arvin-Edison WSD B,32462
Arvin-Edison WSD B,32463
Arvin-Edison WSD B,32464
Arvin-Edison WSD B,32465
Arvin-Edison WSD B,32466
Arvin-Edison WSD B,32467
Arvin-Edison WSD B,32468
Arvin-Edison WSD B,32488
Arvin-Edison WSD B,32489
Arvin-Edison WSD B,32490
Arvin-Edison WSD B,32508
Arvin-Edison WSD B,32509
Wheeler Ridge-Maricopa WSD A,32351
Wheeler Ridge-Maricopa WSD A,32352
Wheeler Ridge-Maricopa WSD A,32353
Wheeler Ridge-Maricopa WSD A,32389
Wheeler Ridge-Maricopa WSD A,32391
Wheeler Ridge-Maricopa WSD A,32392
Wheeler Ridge-Maricopa WSD A,32393
Wheeler Ridge-Maricopa WSD A,32394
Wheeler Ridge-Maricopa WSD A,32395
Wheeler Ridge-Maricopa WSD A,32396
Wheeler Ridge-Maricopa WSD A,32397
Wheeler Ridge-Maricopa WSD A,32425
Wheeler Ridge-Maricopa WSD A,32426
Wheeler Ridge-Maricopa WSD A,32427
Wheeler Ridge-Maricopa WSD A,32428
Wheeler Ridge-Maricopa WSD A,32429
Wheeler Ridge-Maricopa WSD A,32430
Wheeler Ridge-Maricopa WSD A,32431
Wheeler Ridge-Maricopa WSD A,32432
Wheeler Ridge-Maricopa WSD A,32433
Wheeler Ridge-Maricopa WSD A,32451
Wheeler Ridge-Maricopa WSD A,32452
Wheeler Ridge-Maricopa WSD A,32453
Wheeler Ridge-Maricopa WSD A,32454
Wheeler Ridge-Maricopa WSD A,32455
Wheeler Ridge-Maricopa WSD A,32456
Wheeler Ridge-Maricopa WSD A,32457
Wheeler Ridge-Maricopa WSD A,32458
Wheeler Ridge-Maricopa WSD A,32459
Wheeler Ridge-Maricopa WSD A,32460
Wheeler Ridge-Maricopa WSD A,32461
Wheeler Ridge-Maricopa WSD A,32476
Wheeler Ridge-Maricopa WSD A,32477
Wheeler Ridge-Maricopa WSD A,32478
Wheeler Ridge-Maricopa WSD A,32479
Wheeler Ridge-Maricopa WSD A,32480
Wheeler Ridge-Maricopa WSD A,32481
Wheeler Ridge-Maricopa WSD A,32482
Wheeler Ridge-Maricopa WSD A,32483
Wheeler Ridge-Maricopa WSD A,32484
Wheeler Ridge-Maricopa WSD A,32485
Wheeler Ridge-Maricopa WSD A,32486
Wheeler Ridge-Maricopa WSD A,32487
Wheeler Ridge-Maricopa WSD A,32496
Wheeler Ridge-Maricopa WSD A,32497
Wheeler Ridge-Maricopa WSD A,32498
Wheeler Ridge-Maricopa WSD A,32499
Wheeler Ridge-Maricopa WSD A,32500
Wheeler Ridge-Maricopa WSD A,32501
Wheeler Ridge-Maricopa WSD A,32502
Wheeler Ridge-Maricopa WSD A,32503
Wheeler Ridge-Maricopa WSD A,32504
Wheeler Ridge-Maricopa WSD A,32505
Wheeler Ridge-Maricopa WSD A,32506
Wheeler Ridge-Maricopa WSD A,32507
Wheeler Ridge-Maricopa WSD A,32512
Wheeler Ridge-Maricopa WSD A,32516
Wheeler Ridge-Maricopa WSD A,32517
Wheeler Ridge-Maricopa WSD A,32518
Wheeler Ridge-Maricopa WSD A,32525
Wheeler Ridge-Maricopa WSD A,32526
Wheeler Ridge-Maricopa WSD A,32527
Wheeler Ridge-Maricopa WSD A,32528
Wheeler Ridge-Maricopa WSD A,32529
Wheeler Ridge-Maricopa WSD A,32530
Wheeler Ridge-Maricopa WSD A,32531
Wheeler Ridge-Maricopa WSD B,31769
Wheeler Ridge-Maricopa WSD B,31770
Wheeler Ridge-Maricopa WSD B,31771
Wheeler Ridge-Maricopa WSD B,31772
Wheeler Ridge-Maricopa WSD B,31773
Wheeler Ridge-Maricopa WSD B,31774
Wheeler Ridge-Maricopa WSD B,31832
Wheeler Ridge-Maricopa WSD B,31833
Wheeler Ridge-Maricopa WSD B,31834
Wheeler Ridge-Maricopa WSD B,31835
Wheeler Ridge-Maricopa WSD B,31836
Wheeler Ridge-Maricopa WSD B,31889
Wheeler Ridge-Maricopa WSD B,31890
Wheeler Ridge-Maricopa WSD B,31891
Wheeler Ridge-Maricopa WSD B,31892
Wheeler Ridge-Maricopa WSD B,31893
Wheeler Ridge-Maricopa WSD B,31894
Wheeler Ridge-Maricopa WSD B,31895
Wheeler Ridge-Maricopa WSD B,31896
Wheeler Ridge-Maricopa WSD B,31944
Wheeler Ridge-Maricopa WSD B,31945
Wheeler Ridge-Maricopa WSD B,31946
Wheeler Ridge-Maricopa WSD B,31947
Wheeler Ridge-Maricopa WSD B,31948
Wheeler Ridge-Maricopa WSD B,31994
Wheeler Ridge-Maricopa WSD B,31995
Wheeler Ridge-Maricopa WSD B,31996
Wheeler Ridge-Maricopa WSD B,31997
Wheeler Ridge-Maricopa WSD B,31998
Wheeler Ridge-Maricopa WSD B,31999
Wheeler Ridge-Maricopa WSD B,32047
Wheeler Ridge-Maricopa WSD B,32048
Wheeler Ridge-Maricopa WSD B,32049
Wheeler Ridge-Maricopa WSD B,32050
Wheeler Ridge-Maricopa WSD B,32051
Wheeler Ridge-Maricopa WSD B,32101
Wheeler Ridge-Maricopa WSD B,32102
Wheeler Ridge-Maricopa WSD B,32103
Wheeler Ridge-Maricopa WSD B,32104
Wheeler Ridge-Maricopa WSD B,32105
Wheeler Ridge-Maricopa WSD B,32106
Wheeler Ridge-Maricopa WSD B,32107
Wheeler Ridge-Maricopa WSD B,32156
Wheeler Ridge-Maricopa WSD B,32158
Wheeler Ridge-Maricopa WSD B,32159
Wheeler Ridge-Maricopa WSD B,32160
Wheeler Ridge-Maricopa WSD B,32161
Wheeler Ridge-Maricopa WSD B,32205
Wheeler Ridge-Maricopa WSD B,32206
Wheeler Ridge-Maricopa WSD B,32207
Wheeler Ridge-Maricopa WSD B,32208
Wheeler Ridge-Maricopa WSD B,32209
Wheeler Ridge-Maricopa WSD B,32210
Wheeler Ridge-Maricopa WSD B,32255
Wheeler Ridge-Maricopa WSD B,32256
Wheeler Ridge-Maricopa WSD B,32257
Wheeler Ridge-Maricopa WSD B,32258
Wheeler Ridge-Maricopa WSD B,32303
Wheeler Ridge-Maricopa WSD B,32304
Kern Delta WD A,31780
Kern Delta WD A,31841
Kern Delta WD A,31842
Kern Delta WD A,31843
Kern Delta WD A,31900
Kern Delta WD A,31901
Kern Delta WD A,31902
Kern Delta WD A,31903
Kern Delta WD A,31952
Kern Delta WD A,31953
Kern Delta WD A,31954
Kern Delta WD A,31955
Kern Delta WD A,32004
Kern Delta WD A,32005
Kern Delta WD A,32006
Kern Delta WD A,32007
Kern Delta WD A,32056
Kern Delta WD A,32057
Kern Delta WD A,32058
Kern Delta WD A,32059
Kern Delta WD A,32112
Kern Delta WD A,32113
Kern Delta WD A,32114
Kern Delta WD A,32115
Kern Delta WD A,32166
Kern Delta WD A,32167
Kern Delta WD A,32168
Kern Delta WD A,32169
Kern Delta WD A,32170
Kern Delta WD A,32172
Kern Delta WD A,32174
Kern Delta WD A,32175
Kern Delta WD A,32176
Kern Delta WD A,32217
Kern Delta WD A,32218
Kern Delta WD A,32219
Kern Delta WD A,32220
Kern Delta WD A,32221
Kern Delta WD A,32222
Kern Delta WD A,32223
Kern Delta WD A,32224
Kern Delta WD A,32270
Kern Delta WD A,32271
Kern Delta WD A,32272
Kern Delta WD A,32273
Kern Delta WD A,32274
Kern Delta WD A,32275
Kern Delta WD A,32276
Kern Delta WD A,32320
Kern Delta WD A,32322
Kern Delta WD B,31969
Kern Delta WD B,31970
Kern Delta WD B,31974
Kern Delta WD B,32020
Kern Delta WD B,32021
Kern Delta WD B,32023
Kern Delta WD B,32024
Kern Delta WD B,32069
Kern Delta WD B,32070
Kern Delta WD B,32071
Kern Delta WD B,32072
Kern Delta WD B,32073
Kern Delta WD B,32074
Kern Delta WD B,32124
Kern Delta WD B,32125
Kern Delta WD B,32126
Kern Delta WD B,32127
Kern Delta WD B,32128
Kern Delta WD B,32129
Kern Delta WD B,32177
Kern Delta WD B,32178
Kern Delta WD B,32179
Kern Delta WD B,32180
Kern Delta WD B,32225
Kern Delta WD B,32226
Kern Delta WD B,32227
Kern Delta WD B,32228
Kern Delta WD B,32277
Kern Delta WD B,32278
Kern Delta WD B,32323
Kern Delta WD B,32325
Kern Delta WD C,31706
Kern Delta WD C,31782
Kern Delta WD C,31783
Kern Delta WD C,31784
Kern Delta WD C,31785
Kern Delta WD C,31786
Kern Delta WD C,31787
Kern Delta WD C,31793
Kern Delta WD C,31794
Kern Delta WD C,31795
Kern Delta WD C,31845
Kern Delta WD C,31846
Kern Delta WD C,31847
Kern Delta WD C,31848
Kern Delta WD C,31849
Kern Delta WD C,31850
Kern Delta WD C,31851
Kern Delta WD C,31852
Kern Delta WD C,31853
Kern Delta WD C,31854
Kern Delta WD C,31855
Kern Delta WD C,31856
Kern Delta WD C,31857
Kern Delta WD C,31905
Kern Delta WD C,31906
Kern Delta WD C,31907
Kern Delta WD C,31908
Kern Delta WD C,31909
Kern Delta WD C,31910
Kern Delta WD C,31911
Kern Delta WD C,31912
Kern Delta WD C,31913
Kern Delta WD C,31914
Kern Delta WD C,31957
Kern Delta WD C,31958
Kern Delta WD C,31959
Kern Delta WD C,31960
Kern Delta WD C,31961
Kern Delta WD C,31962
Kern Delta WD C,31963
Kern Delta WD C,31964
Kern Delta WD C,31965
Kern Delta WD C,31966
Kern Delta WD C,32008
Kern Delta WD C,32009
Kern Delta WD C,32010
Kern Delta WD C,32011
Kern Delta WD C,32012
Kern Delta WD C,32013
Kern Delta WD C,32014
Kern Delta WD C,32015
Kern Delta WD C,32016
Kern Delta WD C,32017
Kern Delta WD C,32018
Kern Delta WD C,32060
Kern Delta WD C,32061
Kern Delta WD C,32062
Kern Delta WD C,32063
Kern Delta WD C,32064
Kern Delta WD C,32065
Kern Delta WD C,32066
Kern Delta WD C,32067
Kern Delta WD C,32068
Kern Delta WD C,32116
Kern Delta WD C,32117
Kern Delta WD C,32118
Kern Delta WD C,32119
Kern Delta WD C,32120
Kern Delta WD C,32121
Kern Delta WD C,32122
Kern Delta WD C,32123
Kern Delta WD C,32171
Kern Delta WD C,32173
Kern Co WA Improv Dist 4,31867
Kern Co WA Improv Dist 4,31921
Kern Co WA Improv Dist 4,31922
Kern Co WA Improv Dist 4,31923
Kern Co WA Improv Dist 4,31971
Kern Co WA Improv Dist 4,31972
Kern Co WA Improv Dist 4,31973
Kern Co WA Improv Dist 4,32022
Buena Vista WSD B,31316
Buena Vista WSD B,31317
Buena Vista WSD B,31318
Buena Vista WSD B,31403
Buena Vista WSD B,31404
Buena Vista WSD B,31405
Buena Vista WSD B,31406
Buena Vista WSD B,31407
Buena Vista WSD B,31408
Buena Vista WSD B,31409
Buena Vista WSD B,31499
Buena Vista WSD B,31500
Buena Vista WSD B,31501
Buena Vista WSD B,31502
Buena Vista WSD B,31503
Buena Vista WSD B,31504
Buena Vista WSD B,31505
Buena Vista WSD B,31506
Buena Vista WSD B,31602
Buena Vista WSD B,31603
Buena Vista WSD B,31604
Buena Vista WSD B,31605
Buena Vista WSD B,31606
Buena Vista WSD B,31607
Buena Vista WSD B,31608
Buena Vista WSD B,31700
Buena Vista WSD B,31701
Buena Vista WSD B,31702
Buena Vista WSD B,31703
Buena Vista WSD B,31704
Buena Vista WSD B,31705
Buena Vista WSD B,31777
Buena Vista WSD B,31778
Buena Vista WSD B,31779
Buena Vista WSD B,31781
Buena Vista WSD B,31839
Buena Vista WSD B,31840
Buena Vista WSD B,31844
Buena Vista WSD B,31904
Buena Vista WSD B,31956
Groundwater Only A,29988
Groundwater Only A,29989
Groundwater Only A,29990
Groundwater Only A,29993
Groundwater Only A,29994
Groundwater Only A,30094
Groundwater Only A,30095
Groundwater Only A,30096
Groundwater Only A,30097
Groundwater Only A,30098
Groundwater Only A,30099
Groundwater Only A,30100
Groundwater Only A,30101
Groundwater Only A,30102
Groundwater Only A,30103
Groundwater Only A,30187
Groundwater Only A,30188
Groundwater Only A,30189
Groundwater Only A,30190
Groundwater Only A,30191
Groundwater Only A,30192
Groundwater Only A,30193
Groundwater Only A,30194
Groundwater Only A,30195
Groundwater Only A,30283
Groundwater Only A,30284
Groundwater Only A,30285
Groundwater Only A,30286
Groundwater Only A,30287
Groundwater Only A,30288
Groundwater Only A,30289
Groundwater Only A,30290
Groundwater Only A,30291
Groundwater Only A,30292
Groundwater Only A,30381
Groundwater Only A,30382
Groundwater Only A,30383
Groundwater Only A,30384
Groundwater Only A,30385
Groundwater Only A,30386
Groundwater Only A,30387
Groundwater Only A,30388
Groundwater Only A,30389
Groundwater Only A,30390
Groundwater Only A,30479
Groundwater Only A,30480
Groundwater Only A,30481
Groundwater Only A,30482
Groundwater Only A,30483
Groundwater Only A,30484
Groundwater Only A,30485
Groundwater Only A,30486
Groundwater Only A,30487
Groundwater Only A,30488
Groundwater Only A,30489
Groundwater Only A,30490
Groundwater Only A,30578
Groundwater Only A,30579
Groundwater Only A,30580
Groundwater Only A,30581
Groundwater Only A,30582
Groundwater Only A,30583
Groundwater Only A,30584
Groundwater Only A,30585
Groundwater Only A,30586
Groundwater Only A,30587
Groundwater Only A,30588
Groundwater Only A,30672
Groundwater Only A,30673
Groundwater Only A,30674
Groundwater Only A,30675
Groundwater Only A,30676
Groundwater Only A,30677
Groundwater Only A,30678
Groundwater Only A,30679
Groundwater Only A,30680
Groundwater Only A,30681
Groundwater Only A,30682
Groundwater Only A,30683
Groundwater Only A,30684
Groundwater Only A,30685
Groundwater Only A,30686
Groundwater Only A,30687
Groundwater Only A,30689
Groundwater Only A,30767
Groundwater Only A,30768
Groundwater Only A,30769
Groundwater Only A,30770
Groundwater Only A,30771
Groundwater Only A,30772
Groundwater Only A,30773
Groundwater Only A,30774
Groundwater Only A,30775
Groundwater Only A,30776
Groundwater Only A,30777
Groundwater Only A,30778
Groundwater Only A,30779
Groundwater Only A,30780
Groundwater Only A,30781
Groundwater Only A,30782
Groundwater Only A,30859
Groundwater Only A,30860
Groundwater Only A,30861
